ReviewID	Text
1063	Noticed it on the bill once we left - after calling the hotel, they credited it back to our card.
1063	On a positive note, the room and view were beautiful.
1063	Loved the remote control blinds and curtains.
1063	Agree with other reviewer that the lights in bathroom were not very bright - likely due to high efficiency bulbs they use.
1063	Many great restaurants in the hotel!
1064	This hotel is absolutely beautiful it has everything that you need and the proximity to everything is so close, I recommend this hotel highly!
1065	I had dinner at The Venetian on a business trip back in January and I knew instantly this is where I wanted to go for our anniversary trip.
1065	I highly recommend this hotel to anyone and everyone.
1065	It is worth every penny - from the moment you arrive, you feel like royalty.
1065	It is a huge hotel, so be prepared to walk.
1065	It is right in the heart of everything.
1065	So much to see and do...
1065	I can't think of anything bad about this hotel.
1065	Can't wait to visit again.
1066	The room we stayed in was beautiful.
1066	Very clean with ample space.
1066	The only minor inconvience was not being able to adjust the temperature of the room any colder than was set.
1066	The thermostat didn't allow for it.
1066	We couldn't get the room cooler than about 70 degrees so if you like to sleep cool, you might discuss this with hotel personnel.
1066	We just dealt with it.
1066	That being said, the hotel and staff were wonderful and I will absolutely stay there again.
1067	Walk to Tower rooms a little confusing at first but after the 3rd day, it was ok.
1067	Bouchon restaurant too expensive for the quality of the food.
1067	Canyon Ranch is hard to find and prices exceed those of other CR locations I've visited.
1068	Just back from Vegas absolutely fabulous hotel out of this world
1069	The Venetian was very nice.
1069	We were upgraded to the Hospitality suite which was roughly 1500 sq ft.
1069	with a private bedroom and living room, two baths, and everything was remote including the drapes.
1069	The staff was great and worked with us because I saw that the Venetian was offering a promotion for spa services if you booked through them and I had booked through Expedia.
1069	This is the reason they upgraded us.
1069	The hotel was very clean and even though smoking, you could barely tell so they keep the air very clean.
1069	I could barely find any cigarette burns or evidence that folks were smoking.
1069	I was a little disappointed in the room that they told me was just remodeled.
1069	A lot of guests were having trouble opening their doors because none of the fixed features (like doors) were upgraded so there was one point when there were 4 of us in the hall trying to open our doors unsuccessfully.
1069	This was our first trip to Vegas and I would definitely go back to the Venetian.
1070	I enjoyed having a suite.
1070	It was nice to come back in the evening and relax in the living room in a fluffy bathrobe that was provided.
1071	Hotel and the amenities are outstanding, however, the restaurants are not what I would call value received.
1071	For the prices the restaurants charge the meals should be superb, at best they are so-so.
1073	We had a great time.
1073	The hotel was fabulous, shows were great, everything was great.
1074	Have a many store.
1074	The hotel have a restaueanr
1075	Cleanliness unbelievable, great staff, good comfortable rooms and decorations, brilliant experience, trouble free, look forward to going again
1076	One of the best on the strip, any bad reviews of this place I'm guessing are just whining, this place would be hard to beat!
1076	Not cheap but worth the money if you like luxury
1078	We came to the Venetian with high hopes.
1078	We were a group of 5 couples in town to celebrate two 50th birthdays.
1078	The suites are lovely but the sheets smelled old even when replaced and some days housekeeping only left us with one towel.
1078	Dirty room service trays sat in the hall for hours.
1078	When you call the front desk you get a recorded message.
1078	Then things got worse.
1078	The ten of us had booked a special $2000 dinner and nightclub package at Tao which included a set menu and then a private table in the nightclub with Grey Goose bottle service.
1078	We did this package last year and it was fun but this time we were seated in a tiny booth with room for 6 and it was right next to a garbage can.
1078	When we complained we were offered a booth for 10 out in the hallway away from the actual club.
1078	When the bottle service came it was Absolut.
1078	But the main problem with our Tao package was the lack of service when we had the seating problem.
1078	We spent a total of one hour and 15 minutes talking to various staff members and none of them helped.
