ReviewID	SentenceID	Text	Tokens
2103	2103_0	Loved the room and the amenities.	["Loved","the","room","and","the","amenities","."]
2103	2103_1	Wished they had a microwave in the room, but that was the only thing we missed about staying in the room.	["Wished","they","had","a","microwave","in","the","room",",","but","that","was","the","only","thing","we","missed","about","staying","in","the","room","."]
2103	2103_2	Great bed, very comfortable.	["Great","bed",",","very","comfortable","."]
2103	2103_3	Great in room comfort as far as heat and air conditioner.	["Great","in","room","comfort","as","far","as","heat","and","air","conditioner","."]
2103	2103_4	Loved the huge tub, but I would have preferred a jetted tub.	["Loved","the","huge","tub",",","but","I","would","have","preferred","a","jetted","tub","."]
2103	2103_6	The size of the bathroom was wonderful.	["The","size","of","the","bathroom","was","wonderful","."]
2103	2103_7	Enjoyed our stay very much.	["Enjoyed","our","stay","very","much","."]
2103	2103_8	We would come back to stay at the Venetian.	["We","would","come","back","to","stay","at","the","Venetian","."]
2104	2104_1	Check in was very fast I arrived on a Thursday in the afternoon.	["Check","in","was","very","fast","I","arrived","on","a","Thursday","in","the","afternoon","."]
2104	2104_2	Room was very nice, clean and spacious.	["Room","was","very","nice",",","clean","and","spacious","."]
2104	2104_3	Atm's in the casino charge $4 while next door at Harrah's they charge $1.	["Atm","'s","in","the","casino","charge","4","while","next","door","at","Harrah","'s","they","charge","1","."]
2104	2104_4	Restaurants Row had great choices and was always a good pick.	["Restaurants","Row","had","great","choices","and","was","always","a","good","pick","."]
2104	2104_5	I think i will be coming back to stay here.	["I","think","i","will","be","coming","back","to","stay","here","."]
2105	2105_0	The cleaning services were less than expected.	["The","cleaning","services","were","less","than","expected","."]
2105	2105_1	The services are not on par with quality of the hotel.	["The","services","are","not","on","par","with","quality","of","the","hotel","."]
2105	2105_2	I have stayed at many other hotels on the strip and the room services was superb.	["I","have","stayed","at","many","other","hotels","on","the","strip","and","the","room","services","was","superb","."]
2105	2105_3	House keeping took a very long time to clean the room.	["House","keeping","took","a","very","long","time","to","clean","the","room","."]
2105	2105_4	I had to wait to get fresh towels and requesting full service.	["I","had","to","wait","to","get","fresh","towels","and","requesting","full","service","."]
2105	2105_5	The next day when I requested full service, they forgot to bring new bath robes.	["The","next","day","when","I","requested","full","service",",","they","forgot","to","bring","new","bath","robes","."]
2108	2108_0	First time in Vegas, we were pleasently surprised with this hotel, from check in to check out everything was wonderful	["First","time","in","Vegas",",","we","were","pleasently","surprised","with","this","hotel",",","from","check","in","to","check","out","everything","was","wonderful"]
2109	2109_0	I have been to Vegas many times, I have stayed at more than 10 different hotels, the Venetian by far has the most comfortable rooms, lots of space to relax or just sleep.	["I","have","been","to","Vegas","many","times",",","I","have","stayed","at","more","than","10","different","hotels",",","the","Venetian","by","far","has","the","most","comfortable","rooms",",","lots","of","space","to","relax","or","just","sleep","."]
2109	2109_1	I usually bring my work with me and they accommodate for those who need to be in contact with the office at all times.	["I","usually","bring","my","work","with","me","and","they","accommodate","for","those","who","need","to","be","in","contact","with","the","office","at","all","times","."]
2110	2110_0	The Venetian was amazing.	["The","Venetian","was","amazing","."]
2110	2110_1	The room, the pools, the shops, the restaurants.	["The","room",",","the","pools",",","the","shops",",","the","restaurants","."]
2110	2110_3	Everything was just great.	["Everything","was","just","great","."]
2110	2110_4	Buddy V's restaurant is the best, not only for deserts, but also the food.	["Buddy","V","'s","restaurant","is","the","best",",","not","only","for","deserts",",","but","also","the","food","."]
2110	2110_5	The staff was acommodating, the room and common areas were impecably clean.	["The","staff","was","acommodating",",","the","room","and","common","areas","were","impecably","clean","."]
2110	2110_7	We highly recommend this resort:)	["We","highly","recommend","this","resort",":)"]
2112	2112_0	Found the hotel to be very nice visually.	["Found","the","hotel","to","be","very","nice","visually","."]
2112	2112_1	The casino floor was difficult to navigate as was understanding the navigation througioit the propertyWalking through the casino area one can notice the heavy amount of cigarette smoke.	["The","casino","floor","was","difficult","to","navigate","as","was","understanding","the","navigation","througioit","the","propertyWalking","through","the","casino","area","one","can","notice","the","heavy","amount","of","cigarette","smoke","."]
2112	2112_2	Visiting other hotels with better ventilation alleviated this issueThis hotel will not be an option in the future	["Visiting","other","hotels","with","better","ventilation","alleviated","this","issueThis","hotel","will","not","be","an","option","in","the","future"]
2113	2113_0	As soon as I got to the hotel I was very impressed.	["As","soon","as","I","got","to","the","hotel","I","was","very","impressed","."]
2113	2113_1	It's a gorgeous hotel.	["It","'s","a","gorgeous","hotel","."]
2113	2113_2	But when I went to use the toilet in my room and tried to flush I noticed that there was something in there.	["But","when","I","went","to","use","the","toilet","in","my","room","and","tried","to","flush","I","noticed","that","there","was","something","in","there","."]
2113	2113_3	It lookked like a large washcloth or large cotton gauze.	["It","lookked","like","a","large","washcloth","or","large","cotton","gauze","."]
2113	2113_4	I had to call the front desk to have someone dig it out.	["I","had","to","call","the","front","desk","to","have","someone","dig","it","out","."]
2114	2114_0	Never come back , paid room size 700 you get room size 600, the clean room nock the door every early morning .	["Never","come","back",",","paid","room","size","700","you","get","room","size","600",",","the","clean","room","nock","the","door","every","early","morning","."]
2114	2114_1	room service wait more then hours	["room","service","wait","more","then","hours"]
2115	2115_0	It was very luxurious...	["It","was","very","luxurious","..."]
2115	2115_1	and staff were wonderful.	["and","staff","were","wonderful","."]
2115	2115_2	The hotel and flight went flawlessly	["The","hotel","and","flight","went","flawlessly"]
2116	2116_0	Right from the moment we stepped out of the taxi, the customer service was amazing!	["Right","from","the","moment","we","stepped","out","of","the","taxi",",","the","customer","service","was","amazing","!"]
2116	2116_1	The ladies at the front desk were great, rooms were fantastic.	["The","ladies","at","the","front","desk","were","great",",","rooms","were","fantastic","."]
2116	2116_2	Our whole stay was beautiful!	["Our","whole","stay","was","beautiful","!"]
2117	2117_0	The hotel was so wonderful we never left.	["The","hotel","was","so","wonderful","we","never","left","."]
2118	2118_0	This was our second stay at The Venetian hotel, it is a wonderful hotel with nice pools, beautiful decor, and gorgeous rooms!	["This","was","our","second","stay","at","The","Venetian","hotel",",","it","is","a","wonderful","hotel","with","nice","pools",",","beautiful","decor",",","and","gorgeous","rooms","!"]
2118	2118_1	The Bouchon restaurant is excellent.	["The","Bouchon","restaurant","is","excellent","."]
2118	2118_2	The shops are linked to the hotel and walking distance to Walgreens pharmacy.	["The","shops","are","linked","to","the","hotel","and","walking","distance","to","Walgreens","pharmacy","."]
2118	2118_3	I am returning to this hotel for its great location on the strip!	["I","am","returning","to","this","hotel","for","its","great","location","on","the","strip","!"]
